millis,roll,pitch,yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,CurrentTemp,CurrentPres,altitude,altitude_lissee,max_altitude,phase_vol,source,time_sec,alt
139375.0,-61.79,6.47,-3.62,-4.42,4.92,-16.98,-14.3,-4.92,14.17,14.29,100092.94,104.82,105.98,125.59,0.0,vol 7,8.325,101.00292452830188
139385.0,-61.84,6.45,-3.49,-4.36,4.98,-16.07,-10.45,-5.01,14.95,14.29,100092.94,104.82,105.86,125.59,0.0,vol 7,8.335,101.00292452830188
139395.0,-61.93,6.43,-3.33,-4.33,4.52,-15.16,-6.67,-4.65,15.8,14.29,100092.94,104.82,105.76,125.59,0.0,vol 7,8.345,101.00292452830188
139405.0,-62.06,6.37,-3.16,-4.01,3.71,-14.76,-3.05,-3.82,16.64,14.29,100099.11,104.3,105.61,125.59,0.0,vol 7,8.355,100.48292452830188
139414.0,-62.25,6.22,-2.99,-3.1,2.41,-15.22,0.46,-2.42,17.38,14.29,100099.11,104.3,105.48,125.59,0.0,vol 7,8.364,100.48292452830188
139424.0,-62.51,5.99,-2.82,-1.67,0.36,-16.16,3.89,-0.37,17.43,14.29,100099.11,104.3,105.36,125.59,0.0,vol 7,8.374,100.48292452830188
139434.0,-62.83,5.77,-2.64,0.04,-2.5,-16.87,7.05,2.25,17.43,14.29,100099.11,103.81,105.21,125.59,0.0,vol 7,8.384,99.99292452830188
139444.0,-63.17,5.62,-2.47,1.57,-5.77,-16.49,9.4,4.9,16.98,14.29,100104.95,103.81,105.07,125.59,0.0,vol 7,8.394,99.99292452830188
139454.0,-63.65,5.51,-2.32,2.91,-9.64,-14.11,10.95,7.72,15.22,14.29,100104.95,103.81,104.94,125.59,0.0,vol 7,8.404,99.99292452830188
139464.0,-64.24,5.46,-2.19,3.83,-12.86,-9.62,10.93,9.9,12.64,14.29,100104.95,103.81,104.83,125.59,0.0,vol 7,8.414,99.99292452830188
139474.0,-64.85,5.45,-2.1,4.44,-14.77,-3.75,8.97,11.18,9.35,14.29,100109.28,103.44,104.69,125.59,0.0,vol 7,8.424,99.62292452830188
139484.0,-64.98,5.54,-2.04,4.48,-14.87,0.46,5.85,11.42,6.47,14.29,100109.28,103.44,104.56,125.59,0.0,vol 7,8.434,99.62292452830188
139494.0,-64.89,5.69,-1.99,3.89,-13.69,2.41,2.19,11.14,4.05,14.29,100109.28,103.44,104.45,125.59,0.0,vol 7,8.444,99.62292452830188
139504.0,-64.92,5.88,-1.97,2.9,-11.84,2.5,-1.25,10.71,2.25,14.29,100109.28,103.44,104.35,125.59,0.0,vol 7,8.454,99.62292452830188
139514.0,-65.05,6.08,-1.96,2.06,-10.28,2.08,-4.17,10.31,1.06,14.29,100113.3,103.1,104.23,125.59,0.0,vol 7,8.464,99.28292452830188
139524.0,-65.12,6.2,-1.96,1.83,-9.74,2.02,-6.49,9.96,0.39,14.29,100113.3,103.1,104.11,125.59,0.0,vol 7,8.474,99.28292452830188
139534.0,-65.15,6.22,-1.96,2.28,-10.28,2.17,-9.06,9.51,-0.14,14.29,100113.3,103.1,104.01,125.59,0.0,vol 7,8.484,99.28292452830188
139544.0,-65.25,6.18,-1.96,3.17,-11.47,1.71,-11.82,8.98,-0.6,14.29,100113.3,103.1,103.92,125.59,0.0,vol 7,8.494,99.28292452830188
139554.0,-65.37,6.16,-1.98,4.03,-12.55,0.27,-14.63,8.51,-1.04,14.29,100117.63,102.74,103.8,125.59,0.0,vol 7,8.504,98.92292452830188
139564.0,-65.41,6.18,-1.99,4.53,-12.99,-1.86,-17.23,8.24,-1.38,14.29,100117.63,102.74,103.7,125.59,0.0,vol 7,8.514,98.92292452830188
139574.0,-65.37,6.26,-2.0,4.73,-12.83,-4.17,-17.42,8.19,-1.51,14.29,100117.63,102.74,103.6,125.59,0.0,vol 7,8.524,98.92292452830188
139584.0,-65.23,6.35,-2.02,4.88,-12.43,-6.74,-17.42,8.37,-1.35,14.29,100122.14,102.36,103.48,125.59,0.0,vol 7,8.534,98.54292452830188
139594.0,-65.14,6.44,-2.03,5.08,-11.99,-8.83,-17.42,8.67,-0.96,14.29,100122.14,102.36,103.37,125.59,0.0,vol 7,8.544,98.54292452830188
139604.0,-65.04,6.55,-2.03,5.22,-11.23,-10.9,-17.42,9.12,-0.25,14.29,100122.14,102.36,103.26,125.59,0.0,vol 7,8.554,98.54292452830188
139614.0,-64.97,6.67,-2.02,5.0,-10.18,-12.28,-17.42,9.6,0.74,14.29,100122.14,102.36,103.17,125.59,0.0,vol 7,8.564,98.54292452830188
139624.0,-64.98,6.84,-2.0,4.38,-8.96,-12.82,-17.42,10.01,1.96,14.29,100126.31,102.01,103.06,125.59,0.0,vol 7,8.574,98.19292452830187
139634.0,-65.04,7.04,-1.97,3.47,-7.81,-12.65,-17.42,10.26,3.34,14.29,100126.31,102.01,102.95,125.59,0.0,vol 7,8.584,98.19292452830187
139644.0,-65.14,7.24,-1.92,2.57,-6.94,-12.12,-17.42,10.3,4.77,14.29,100126.31,102.01,102.86,125.59,0.0,vol 7,8.594,98.19292452830187
139653.0,-65.3,7.43,-1.86,1.88,-6.47,-11.54,-17.42,10.14,6.16,14.29,100126.31,102.01,102.77,125.59,0.0,vol 7,8.603,98.19292452830187
139663.0,-65.51,7.6,-1.79,1.38,-6.4,-11.02,-17.42,9.81,7.44,14.29,100130.64,101.65,102.66,125.59,0.0,vol 7,8.613,97.83292452830187
139674.0,-65.75,7.78,-1.7,0.88,-6.63,-10.5,-16.77,9.34,8.54,14.29,100130.64,101.65,102.56,125.59,0.0,vol 7,8.624,97.83292452830187
139684.0,-66.03,7.97,-1.61,0.28,-7.07,-10.01,-15.86,8.71,9.51,14.29,100130.64,101.65,102.47,125.59,0.0,vol 7,8.634,97.83292452830187
139694.0,-66.28,8.14,-1.51,-0.19,-7.57,-9.73,-15.24,8.13,10.1,14.29,100134.82,101.29,102.35,125.59,0.0,vol 7,8.644,97.47292452830187
139703.0,-66.53,8.29,-1.4,-0.61,-8.23,-9.61,-14.64,7.47,10.55,14.29,100134.82,101.29,102.25,125.59,0.0,vol 7,8.653,97.47292452830187
139713.0,-66.74,8.4,-1.29,-0.9,-8.91,-9.73,-14.11,6.83,10.78,14.29,100134.82,101.29,102.15,125.59,0.0,vol 7,8.663,97.47292452830187
139723.0,-66.9,8.48,-1.18,-1.06,-9.55,-10.1,-13.58,6.26,10.82,14.29,100134.82,101.29,102.06,125.59,0.0,vol 7,8.673,97.47292452830187
139733.0,-67.03,8.53,-1.08,-1.09,-10.11,-10.66,-12.99,5.82,10.7,14.29,100139.55,100.9,101.95,125.59,0.0,vol 7,8.683,97.08292452830187
139743.0,-67.12,8.56,-0.97,-1.01,-10.53,-11.37,-12.28,5.54,10.45,14.29,100139.55,100.9,101.84,125.59,0.0,vol 7,8.693,97.08292452830187
139754.0,-67.18,8.58,-0.87,-0.87,-10.78,-12.21,-11.31,5.46,10.05,14.29,100139.55,100.9,101.75,125.59,0.0,vol 7,8.704,97.08292452830187
139764.0,-67.21,8.61,-0.78,-0.73,-10.83,-13.0,-10.26,5.62,9.62,14.29,100139.55,100.9,101.66,125.59,0.0,vol 7,8.714,97.08292452830187
139774.0,-67.23,8.64,-0.68,-0.54,-10.82,-13.78,-9.04,5.98,9.12,14.29,100143.83,100.54,101.55,125.59,0.0,vol 7,8.724,96.72292452830187
139784.0,-67.27,8.68,-0.59,-0.27,-10.95,-14.5,-7.69,6.53,8.55,14.29,100143.83,100.54,101.45,125.59,0.0,vol 7,8.734,96.72292452830187
139794.0,-67.33,8.7,-0.51,0.1,-11.28,-14.94,-6.2,7.27,7.88,14.29,100143.83,100.54,101.36,125.59,0.0,vol 7,8.744,96.72292452830187
139805.0,-67.41,8.73,-0.44,0.52,-11.74,-15.05,-4.49,8.3,7.0,14.29,100143.83,100.15,101.24,125.59,0.0,vol 7,8.755,96.33292452830187
139815.0,-67.51,8.79,-0.38,0.79,-12.18,-14.66,-2.97,9.39,6.06,14.29,100148.4,100.15,101.13,125.59,0.0,vol 7,8.765,96.33292452830187
139825.0,-67.62,8.87,-0.33,0.88,-12.5,-13.83,-1.6,10.52,4.98,14.29,100148.4,100.15,101.03,125.59,0.0,vol 7,8.775,96.33292452830187
139835.0,-67.74,8.98,-0.29,0.88,-12.69,-12.67,-0.52,11.62,3.77,14.29,100148.4,100.15,100.94,125.59,0.0,vol 7,8.785,96.33292452830187
139846.0,-67.92,9.1,-0.27,0.91,-12.88,-10.99,0.14,12.58,2.45,14.29,100153.23,99.75,100.82,125.59,0.0,vol 7,8.796,95.93292452830188
139857.0,-68.21,9.19,-0.26,1.2,-13.01,-8.41,0.25,13.43,0.79,14.29,100153.23,99.75,100.72,125.59,0.0,vol 7,8.807,95.93292452830188
139867.0,-68.51,9.25,-0.26,1.62,-12.83,-5.95,-0.33,13.81,-0.56,14.29,100153.23,99.75,100.62,125.59,0.0,vol 7,8.817,95.93292452830188
139877.0,-68.84,9.27,-0.28,2.11,-12.37,-3.38,-1.53,13.88,-1.76,14.29,100153.23,99.37,100.49,125.59,0.0,vol 7,8.827,95.55292452830189
139887.0,-69.07,9.28,-0.31,2.54,-11.55,-0.8,-3.48,13.64,-2.79,14.29,100157.34,99.4,100.38,125.59,0.0,vol 7,8.837,95.58292452830187
139897.0,-69.03,9.33,-0.34,2.76,-10.63,0.97,-5.68,13.22,-3.38,14.29,100157.34,99.4,100.29,125.59,0.0,vol 7,8.847,95.58292452830187
139907.0,-68.95,9.39,-0.38,2.84,-9.84,1.93,-7.87,12.74,-3.63,14.29,100157.34,99.4,100.2,125.59,0.0,vol 7,8.857,95.58292452830187
139917.0,-68.92,9.46,-0.42,2.89,-9.12,2.4,-10.4,12.17,-3.6,14.29,100161.75,99.03,100.08,125.59,0.0,vol 7,8.867,95.21292452830188
139927.0,-69.01,9.53,-0.45,2.96,-8.73,2.33,-12.97,11.57,-3.29,14.29,100161.75,99.03,99.98,125.59,0.0,vol 7,8.877,95.21292452830188
139937.0,-69.2,9.6,-0.48,3.06,-8.64,1.78,-15.5,10.94,-2.77,14.29,100161.75,99.03,99.88,125.59,0.0,vol 7,8.887,95.21292452830188
139947.0,-69.44,9.67,-0.5,3.16,-8.75,0.77,-17.42,10.29,-2.11,14.29,100161.75,99.03,99.8,125.59,0.0,vol 7,8.897,95.21292452830188
139957.0,-69.6,9.74,-0.51,3.33,-9.03,-0.67,-17.42,9.61,-1.38,14.29,100165.59,98.71,99.69,125.59,0.0,vol 7,8.907,94.89292452830188
139967.0,-69.58,9.81,-0.52,3.62,-9.4,-2.47,-17.42,8.92,-0.61,14.29,100165.59,98.71,99.59,125.59,0.0,vol 7,8.917,94.89292452830188
139977.0,-69.46,9.87,-0.52,4.11,-9.76,-4.53,-17.42,8.24,0.13,14.29,100165.59,98.71,99.5,125.59,0.0,vol 7,8.927,94.89292452830188
139987.0,-69.35,9.93,-0.51,4.73,-9.91,-6.69,-17.42,7.58,0.83,14.29,100165.59,98.71,99.42,125.59,0.0,vol 7,8.937,94.89292452830188
139997.0,-69.24,9.96,-0.49,5.38,-9.74,-8.69,-17.42,6.97,1.52,14.29,100169.09,98.41,99.32,125.59,0.0,vol 7,8.947,94.59292452830188
140007.0,-69.16,9.97,-0.47,5.98,-9.25,-10.25,-17.42,6.39,2.19,14.29,100169.09,98.41,99.23,125.59,0.0,vol 7,8.957,94.59292452830188
140017.0,-69.15,9.99,-0.44,6.43,-8.57,-11.28,-17.42,5.79,2.86,14.29,100169.09,98.41,99.15,125.59,0.0,vol 7,8.967,94.59292452830188
140027.0,-69.18,10.01,-0.41,6.63,-7.84,-11.8,-17.42,5.15,3.5,14.29,100172.93,98.09,99.04,125.59,0.0,vol 7,8.977,94.27292452830189
140036.0,-69.25,10.06,-0.37,6.45,-7.09,-11.91,-17.42,4.45,4.07,14.29,100172.93,98.09,98.95,125.59,0.0,vol 7,8.986,94.27292452830189
140046.0,-69.34,10.15,-0.32,5.85,-6.29,-11.73,-17.42,3.69,4.54,14.29,100172.93,98.09,98.86,125.59,0.0,vol 7,8.996,94.27292452830189
140056.0,-69.44,10.26,-0.27,4.96,-5.45,-11.31,-17.42,2.87,4.9,14.29,100172.93,98.09,98.79,125.59,0.0,vol 7,9.006,94.27292452830189
140066.0,-69.53,10.38,-0.22,4.08,-4.66,-10.85,-17.42,2.03,5.13,14.29,100177.6,97.7,98.68,125.59,0.0,vol 7,9.016,93.88292452830188
140076.0,-69.61,10.47,-0.17,3.45,-3.97,-10.48,-17.42,1.18,5.24,14.29,100177.6,97.7,98.58,125.59,0.0,vol 7,9.026,93.88292452830188
140087.0,-69.68,10.52,-0.12,3.09,-3.36,-10.25,-17.42,0.39,5.24,14.29,100177.6,97.7,98.49,125.59,0.0,vol 7,9.037,93.88292452830188
140096.0,-69.75,10.52,-0.06,2.93,-2.79,-10.05,-17.42,-0.32,5.15,14.29,100177.6,97.7,98.41,125.59,0.0,vol 7,9.046,93.88292452830188
140106.0,-69.8,10.5,-0.01,2.91,-2.19,-9.83,-17.42,-0.93,5.02,14.29,100182.61,97.28,98.3,125.59,0.0,vol 7,9.056,93.46292452830188
140116.0,-69.85,10.45,0.03,2.97,-1.58,-9.53,-17.42,-1.43,4.87,14.29,100182.61,97.28,98.2,125.59,0.0,vol 7,9.066,93.46292452830188
140127.0,-69.86,10.36,0.08,3.15,-0.89,-9.17,-17.42,-1.88,4.74,14.29,100182.61,97.28,98.1,125.59,0.0,vol 7,9.077,93.46292452830188
140137.0,-69.9,10.26,0.13,3.37,-0.34,-8.87,-17.42,-2.16,4.69,14.29,100182.61,96.86,97.98,125.59,0.0,vol 7,9.087,93.04292452830188
140146.0,-69.93,10.15,0.18,3.59,0.23,-8.47,-17.42,-2.42,4.7,14.29,100187.61,96.86,97.87,125.59,0.0,vol 7,9.096,93.04292452830188
140156.0,-69.96,10.04,0.22,3.78,0.73,-8.05,-16.31,-2.61,4.81,14.29,100187.61,96.86,97.77,125.59,0.0,vol 7,9.106,93.04292452830188
140166.0,-69.99,9.93,0.27,3.98,1.12,-7.7,-14.63,-2.76,5.0,14.29,100187.61,96.86,97.68,125.59,0.0,vol 7,9.116,93.04292452830188
140176.0,-70.04,9.82,0.33,4.28,1.4,-7.51,-12.86,-2.86,5.28,14.29,100192.13,96.48,97.56,125.59,0.0,vol 7,9.126,92.66292452830189
140186.0,-70.12,9.7,0.38,4.74,1.54,-7.58,-10.99,-2.87,5.66,14.29,100192.13,96.48,97.45,125.59,0.0,vol 7,9.136,92.66292452830189
140196.0,-70.25,9.58,0.44,5.31,1.45,-7.8,-8.99,-2.77,6.13,14.29,100192.13,96.48,97.35,125.59,0.0,vol 7,9.146,92.66292452830189
140206.0,-70.43,9.49,0.51,5.79,1.04,-8.07,-6.9,-2.52,6.65,14.29,100192.13,96.48,97.26,125.59,0.0,vol 7,9.156,92.66292452830189
140216.0,-70.64,9.42,0.58,6.19,0.32,-8.31,-4.79,-2.12,7.17,14.29,100196.13,96.14,97.15,125.59,0.0,vol 7,9.166,92.32292452830188
140226.0,-70.89,9.38,0.66,6.53,-0.71,-8.54,-2.72,-1.57,7.63,14.29,100196.13,96.14,97.05,125.59,0.0,vol 7,9.176,92.32292452830188
140236.0,-71.16,9.37,0.74,6.81,-2.01,-8.69,-0.77,-0.85,7.97,14.29,100196.13,96.14,96.96,125.59,0.0,vol 7,9.186,92.32292452830188
140246.0,-71.44,9.39,0.82,7.0,-3.5,-8.61,0.97,-0.01,8.12,14.29,100196.13,96.14,96.88,125.59,0.0,vol 7,9.196,92.32292452830188
140256.0,-71.71,9.43,0.9,7.17,-5.12,-8.33,2.41,0.9,8.03,14.29,100200.3,95.79,96.77,125.59,0.0,vol 7,9.206,91.97292452830187
140266.0,-71.99,9.47,0.97,7.46,-6.92,-7.8,3.46,1.83,7.65,14.29,100200.3,95.79,96.67,125.59,0.0,vol 7,9.216,91.97292452830187
140277.0,-72.27,9.53,1.05,7.77,-8.91,-6.81,4.06,2.78,6.89,14.29,100200.3,95.79,96.58,125.59,0.0,vol 7,9.227,91.97292452830187
140288.0,-72.51,9.62,1.11,7.94,-10.64,-5.47,4.0,3.53,5.78,14.29,100204.3,95.46,96.47,125.59,0.0,vol 7,9.238,91.64292452830188
140300.0,-72.71,9.72,1.16,8.0,-12.12,-3.86,3.17,4.08,4.28,14.29,100204.3,95.46,96.37,125.59,0.0,vol 7,9.25,91.64292452830188
140311.0,-72.83,9.8,1.19,7.98,-12.99,-2.45,1.78,4.32,2.73,14.29,100204.3,95.46,96.28,125.59,0.0,vol 7,9.261,91.64292452830188
140321.0,-72.9,9.87,1.2,7.91,-13.33,-1.41,0.11,4.37,1.28,14.29,100204.3,95.46,96.2,125.59,0.0,vol 7,9.271,91.64292452830188
140331.0,-72.94,9.92,1.2,7.79,-13.27,-0.77,-1.79,4.32,-0.14,14.29,100207.98,95.15,96.09,125.59,0.0,vol 7,9.281,91.33292452830187
140341.0,-72.97,9.95,1.19,7.64,-12.88,-0.53,-3.78,4.26,-1.44,14.29,100207.98,95.15,96.0,125.59,0.0,vol 7,9.291,91.33292452830187
140351.0,-72.99,9.96,1.16,7.44,-12.09,-0.66,-5.89,4.26,-2.7,14.29,100207.98,95.15,95.91,125.59,0.0,vol 7,9.301,91.33292452830187
140361.0,-72.99,9.94,1.12,7.32,-11.18,-0.95,-7.65,4.36,-3.62,14.29,100212.14,94.8,95.8,125.59,0.0,vol 7,9.311,90.98292452830188
140371.0,-72.97,9.88,1.08,7.47,-10.31,-1.28,-9.23,4.55,-4.31,14.29,100212.14,94.8,95.7,125.59,0.0,vol 7,9.321,90.98292452830188
140381.0,-72.91,9.78,1.03,7.83,-9.42,-1.6,-10.62,4.83,-4.78,14.29,100212.14,94.8,95.61,125.59,0.0,vol 7,9.331,90.98292452830188
140392.0,-72.83,9.66,0.98,8.17,-8.37,-1.88,-11.83,5.16,-5.01,14.29,100212.14,94.8,95.53,125.59,0.0,vol 7,9.342,90.98292452830188
140402.0,-72.75,9.52,0.93,8.39,-7.19,-2.01,-12.84,5.51,-4.98,14.29,100216.31,94.45,95.42,125.59,0.0,vol 7,9.352,90.63292452830188
140412.0,-72.65,9.35,0.89,8.6,-5.96,-1.95,-13.69,5.83,-4.69,14.29,100216.31,94.45,95.32,125.59,0.0,vol 7,9.362,90.63292452830188
140422.0,-72.53,9.15,0.84,8.98,-4.79,-1.66,-14.42,6.06,-4.18,14.29,100216.31,94.45,95.24,125.59,0.0,vol 7,9.372,90.63292452830188
140431.0,-72.44,8.94,0.81,9.33,-3.76,-1.19,-15.12,6.13,-3.47,14.29,100216.31,94.45,95.16,125.59,0.0,vol 7,9.381,90.63292452830188
140441.0,-72.42,8.81,0.78,9.26,-2.94,-0.82,-15.82,6.01,-2.62,14.3,100220.55,94.09,95.05,125.59,0.0,vol 7,9.391,90.27292452830189
140451.0,-72.49,8.77,0.77,8.67,-2.35,-0.7,-16.52,5.72,-1.71,14.3,100220.55,94.09,94.95,125.59,0.0,vol 7,9.401,90.27292452830189
140463.0,-72.62,8.79,0.76,7.88,-1.95,-0.73,-17.27,5.23,-0.71,14.3,100220.55,94.09,94.87,125.59,0.0,vol 7,9.413,90.27292452830189
140474.0,-72.81,8.84,0.76,7.54,-1.83,-0.75,-17.42,4.49,0.29,14.3,100224.56,93.75,94.76,125.59,0.0,vol 7,9.424,89.93292452830188
140486.0,-73.05,8.94,0.77,7.74,-2.08,-0.91,-17.42,3.63,1.06,14.3,100224.56,93.75,94.66,125.59,0.0,vol 7,9.436,89.93292452830188
140497.0,-73.34,9.13,0.79,7.93,-2.51,-1.52,-17.42,2.54,1.64,14.3,100224.56,93.75,94.57,125.59,0.0,vol 7,9.447,89.93292452830188
140509.0,-73.59,9.35,0.81,7.82,-2.8,-2.48,-17.42,1.54,1.9,14.3,100228.73,93.4,94.45,125.59,0.0,vol 7,9.459,89.58292452830189
140519.0,-73.77,9.55,0.84,7.91,-2.96,-3.58,-17.42,0.62,1.94,14.3,100228.73,93.4,94.35,125.59,0.0,vol 7,9.469,89.58292452830189
140529.0,-73.87,9.67,0.85,8.28,-3.0,-4.57,-17.42,-0.03,1.83,14.3,100228.73,93.4,94.25,125.59,0.0,vol 7,9.479,89.58292452830189
140539.0,-73.94,9.78,0.87,8.76,-2.82,-5.76,-17.42,-0.62,1.61,14.3,100228.73,93.4,94.17,125.59,0.0,vol 7,9.489,89.58292452830189
140549.0,-74.0,9.84,0.88,8.95,-2.43,-6.53,-17.42,-0.95,1.4,14.3,100232.73,93.07,94.06,125.59,0.0,vol 7,9.499,89.25292452830188
140559.0,-74.02,9.88,0.89,8.81,-1.74,-6.97,-17.42,-1.18,1.19,14.3,100232.73,93.07,93.96,125.59,0.0,vol 7,9.509,89.25292452830188
140569.0,-74.08,9.89,0.91,8.38,-1.07,-6.95,-17.42,-1.29,1.07,14.3,100232.73,93.07,93.87,125.59,0.0,vol 7,9.519,89.25292452830188
140580.0,-74.11,9.88,0.92,8.04,-0.33,-6.7,-17.42,-1.35,1.03,14.3,100232.73,92.66,93.75,125.59,0.0,vol 7,9.53,88.84292452830188
140590.0,-74.12,9.81,0.93,8.09,0.39,-6.41,-17.42,-1.39,1.09,14.3,100237.58,92.66,93.64,125.59,0.0,vol 7,9.54,88.84292452830188
140600.0,-74.13,9.71,0.94,8.32,1.11,-6.03,-17.42,-1.44,1.25,14.3,100237.58,92.66,93.54,125.59,0.0,vol 7,9.55,88.84292452830188
140610.0,-74.15,9.6,0.96,8.64,1.76,-5.57,-17.19,-1.53,1.51,14.3,100237.58,92.66,93.45,125.59,0.0,vol 7,9.56,88.84292452830188
140620.0,-74.2,9.48,0.97,8.96,2.22,-5.03,-16.08,-1.67,1.86,14.3,100242.91,92.21,93.33,125.59,0.0,vol 7,9.57,88.39292452830188
140630.0,-74.31,9.37,1.0,9.23,2.4,-4.52,-14.99,-1.89,2.26,14.3,100242.91,92.21,93.22,125.59,0.0,vol 7,9.58,88.39292452830188
140640.0,-74.47,9.24,1.02,9.52,2.29,-4.16,-13.95,-2.16,2.64,14.3,100242.91,92.21,93.12,125.59,0.0,vol 7,9.59,88.39292452830188
140651.0,-74.7,9.11,1.06,10.05,1.92,-3.99,-12.88,-2.51,3.02,14.3,100242.91,92.21,93.03,125.59,0.0,vol 7,9.601,88.39292452830188
140663.0,-74.97,8.98,1.09,10.95,1.33,-4.06,-11.86,-2.86,3.33,14.3,100248.09,91.78,92.9,125.59,0.0,vol 7,9.613,87.96292452830188
140673.0,-75.27,8.9,1.13,12.01,0.45,-4.41,-10.89,-3.18,3.54,14.3,100248.09,91.78,92.79,125.59,0.0,vol 7,9.623,87.96292452830188
140684.0,-75.57,8.93,1.17,12.84,-0.7,-5.07,-9.94,-3.41,3.62,14.3,100248.09,91.78,92.69,125.59,0.0,vol 7,9.634,87.96292452830188
140694.0,-75.83,9.02,1.21,13.18,-1.82,-5.83,-9.07,-3.5,3.55,14.3,100253.13,91.36,92.56,125.59,0.0,vol 7,9.644,87.54292452830188
140704.0,-76.05,9.12,1.24,13.15,-2.82,-6.49,-8.18,-3.44,3.36,14.3,100253.13,91.36,92.44,125.59,0.0,vol 7,9.654,87.54292452830188
140714.0,-76.25,9.22,1.27,12.99,-3.68,-7.05,-7.26,-3.24,3.07,14.3,100253.13,91.36,92.33,125.59,0.0,vol 7,9.664,87.54292452830188
140724.0,-76.4,9.3,1.3,12.84,-4.4,-7.54,-6.31,-2.9,2.69,14.3,100253.13,91.36,92.23,125.59,0.0,vol 7,9.674,87.54292452830188
140734.0,-76.53,9.37,1.32,12.61,-4.92,-7.92,-5.34,-2.45,2.25,14.3,100257.44,90.99,92.11,125.59,0.0,vol 7,9.684,87.17292452830188
140744.0,-76.62,9.42,1.34,12.06,-5.12,-8.0,-4.35,-1.9,1.78,14.3,100257.44,90.99,91.99,125.59,0.0,vol 7,9.694,87.17292452830188
140754.0,-76.68,9.45,1.35,11.13,-4.97,-7.68,-3.38,-1.31,1.31,14.3,100257.44,90.99,91.89,125.59,0.0,vol 7,9.704,87.17292452830188
140764.0,-76.72,9.47,1.36,10.14,-4.65,-7.15,-2.46,-0.74,0.86,14.3,100257.44,90.99,91.8,125.59,0.0,vol 7,9.714,87.17292452830188
140774.0,-76.74,9.48,1.37,9.52,-4.43,-6.78,-1.61,-0.19,0.44,14.3,100262.11,90.6,91.68,125.59,0.0,vol 7,9.724,86.78292452830188
140784.0,-76.75,9.48,1.37,9.35,-4.37,-6.59,-0.8,0.35,0.03,14.3,100262.11,90.6,91.58,125.59,0.0,vol 7,9.734,86.78292452830188
140794.0,-76.75,9.47,1.36,9.24,-4.27,-6.4,-0.02,0.87,-0.38,14.3,100262.11,90.6,91.48,125.59,0.0,vol 7,9.744,86.78292452830188
140804.0,-76.73,9.46,1.35,8.86,-4.0,-5.98,0.71,1.35,-0.78,14.3,100266.78,90.18,91.35,125.59,0.0,vol 7,9.754,86.36292452830189
140815.0,-76.7,9.43,1.34,8.24,-3.58,-5.33,1.43,1.8,-1.2,14.3,100267.15,90.18,91.23,125.59,0.0,vol 7,9.765,86.36292452830189
140825.0,-76.65,9.38,1.33,7.81,-3.17,-4.74,1.98,2.13,-1.56,14.3,100267.15,90.18,91.13,125.59,0.0,vol 7,9.775,86.36292452830189
140836.0,-76.55,9.28,1.3,7.6,-2.74,-4.09,2.49,2.39,-1.92,14.3,100267.15,90.18,91.03,125.59,0.0,vol 7,9.786,86.36292452830189
140846.0,-76.44,9.13,1.28,7.56,-2.28,-3.45,2.9,2.55,-2.23,14.3,100272.32,89.74,90.9,125.59,0.0,vol 7,9.796,85.92292452830188
140857.0,-76.3,8.99,1.26,7.46,-1.81,-2.88,3.19,2.6,-2.48,14.3,100272.32,89.74,90.79,125.59,0.0,vol 7,9.807,85.92292452830188
140867.0,-76.15,8.86,1.23,7.19,-1.33,-2.33,3.42,2.56,-2.67,14.3,100272.32,89.74,90.68,125.59,0.0,vol 7,9.817,85.92292452830188
140877.0,-75.97,8.69,1.2,6.91,-0.77,-1.81,3.6,2.45,-2.83,14.3,100272.32,89.31,90.54,125.59,0.0,vol 7,9.827,85.49292452830188
140887.0,-75.76,8.54,1.17,6.86,-0.22,-1.37,3.74,2.28,-2.92,14.3,100277.5,89.31,90.42,125.59,0.0,vol 7,9.837,85.49292452830188
140897.0,-75.52,8.45,1.14,6.95,0.38,-0.98,3.86,2.05,-2.93,14.3,100277.5,89.31,90.31,125.59,0.0,vol 7,9.847,85.49292452830188
140907.0,-75.3,8.5,1.11,7.0,0.96,-0.65,3.98,1.78,-2.86,14.3,100277.5,89.31,90.21,125.59,0.0,vol 7,9.857,85.49292452830188
140917.0,-75.09,8.63,1.08,7.0,1.48,-0.41,4.11,1.47,-2.71,14.3,100283.0,88.85,90.07,125.59,0.0,vol 7,9.867,85.03292452830188
140927.0,-74.9,8.78,1.06,7.08,2.0,-0.25,4.27,1.14,-2.49,14.3,100283.0,88.85,89.95,125.59,0.0,vol 7,9.877,85.03292452830188
140937.0,-74.72,8.92,1.04,7.42,2.59,-0.17,4.48,0.79,-2.19,14.3,100283.0,88.85,89.84,125.59,0.0,vol 7,9.887,85.03292452830188
140947.0,-74.56,9.04,1.02,8.01,3.24,-0.16,4.75,0.43,-1.78,14.3,100283.0,88.85,89.74,125.59,0.0,vol 7,9.897,85.03292452830188
140957.0,-74.44,9.11,1.01,8.66,3.81,-0.25,5.12,0.08,-1.26,14.3,100288.34,88.4,89.61,125.59,0.0,vol 7,9.907,84.58292452830189
140967.0,-74.36,9.14,1.0,9.16,4.19,-0.48,5.59,-0.26,-0.62,14.3,100288.34,88.4,89.49,125.59,0.0,vol 7,9.917,84.58292452830189
